DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit
2167,235128.0,Meadowlands,wyverncliff,1215.0,11932.0,sqft
2168,155000.0,Meadowlands,silverglen,1250.0,2448.0,sqft
2169,120000.0,GnomeBurough,mystvale,838.0,6000.0,sqft
2170,225000.0,GnomeBurough,dreamweaver,1190.0,3072.0,sqft
2171,440000.0,Meadowlands,silverglen,1519.0,14977.0,sqft
2172,150000.0,GnomeBurough,petalbridge,1204.0,9600.0,sqft
2173,170000.0,Meadowlands,ravenstone,1021.0,16905.0,sqft
2174,154000.0,Meadowlands,dragonspire,958.0,7500.0,sqft
2175,136500.0,GnomeBurough,sunspire,652.0,4435.0,sqft
2176,93000.0,GnomeBurough,petalbridge,1066.0,6000.0,sqft
2177,332000.0,Meadowlands,sunspire,1323.0,10816.0,sqft
2178,98300.0,Meadowlands,dragonspire,806.0,7200.0,sqft
2179,176500.0,Meadowlands,duskwood,1255.0,843.930852,sqft
2180,180400.0,Meadowlands,duskwood,1126.0,8402.0,sqft
2181,187500.0,Meadowlands,windwhisper,1605.0,12205.0,sqft
2182,323262.0,Meadowlands,sunspire,1292.0,10933.0,sqft
2183,162900.0,Meadowlands,nighthaven,1279.0,10140.0,sqft
2184,154204.0,Meadowlands,duskwood,867.0,18160.0,sqft
2185,46500.0,GnomeBurough,petalbridge,313.0,7311.0,sqft
2186,239000.0,Meadowlands,thornfield,1803.0,16560.0,sqft
2187,155000.0,Meadowlands,shadowmere,865.0,8536.0,sqft
2188,249000.0,Meadowlands,wyverncliff,1158.0,8251.0,sqft
2189,124000.0,Meadowlands,dragonspire,879.0,9204.0,sqft
2190,147400.0,AetherIsles,wyverncliff,940.0,2544.0,sqft
2191,124900.0,GnomeBurough,petalbridge,1437.0,8820.0,sqft
2192,345000.0,AetherIsles,wyverncliff,1840.0,3951.0,sqft
2193,128000.0,GnomeBurough,stormwatch,1047.0,6155.0,sqft
2194,93000.0,GnomeBurough,petalbridge,719.0,6000.0,sqft
2195,60000.0,GnomeBurough,stormwatch,615.0,6120.0,sqft
2196,267916.0,AetherIsles,wyverncliff,1090.0,12853.0,sqft
2197,177500.0,Meadowlands,dragonspire,1646.0,8970.0,sqft
2198,130500.0,Meadowlands,crystalhollow,627.0,6600.0,sqft
2199,180000.0,Meadowlands,duskwood,1318.0,8637.0,sqft
2200,61500.0,Meadowlands,shadowmere,886.0,6882.0,sqft
2201,145000.0,Meadowlands,sunspire,761.0,9245.0,sqft
2202,130000.0,Meadowlands,dragonspire,730.0,12774.0,sqft
2204,350000.0,Meadowlands,glimmerwood,2096.0,10019.0,sqft
2205,116000.0,Meadowlands,dragonspire,709.0,9770.0,sqft
2208,216000.0,AetherIsles,wyverncliff,1287.0,7500.0,sqft
2209,123000.0,Meadowlands,shadowmere,839.0,9825.0,sqft
2210,55993.0,ArcaneMarket,mystvale,803.0,8712.0,sqft
2211,82000.0,Meadowlands,shadowmere,726.0,10206.0,sqft
2212,213250.0,Meadowlands,nighthaven,1292.0,10140.0,sqft
2213,232500.0,Meadowlands,ravenstone,1107.0,11202.0,sqft
2214,158900.0,Meadowlands,emberfall,1066.0,11616.0,sqft
2215,81000.0,GnomeBurough,wolfsbane,484.0,1890.0,sqft
2216,272000.0,Meadowlands,nighthaven,2209.0,12227.0,sqft
2217,125000.0,GnomeBurough,petalbridge,1132.0,9600.0,sqft
2218,119000.0,Meadowlands,dragonspire,759.0,7200.0,sqft
2219,183000.0,Meadowlands,duskwood,1256.0,11184.0,sqft
2220,350000.0,Meadowlands,silverglen,1710.0,8834.0,sqft
2221,246500.0,Meadowlands,sunspire,1269.0,10235.0,sqft
2222,227875.0,AetherIsles,wyverncliff,1354.0,10207.0,sqft
2223,190000.0,Meadowlands,dragonspire,1452.0,16492.0,sqft
2224,113000.0,GnomeBurough,stormwatch,779.0,5000.0,sqft
2225,126175.0,GnomeBurough,petalbridge,894.0,5820.0,sqft
2226,384500.0,Meadowlands,glimmerwood,1962.0,12191.0,sqft
2227,190500.0,Meadowlands,brightforge,1289.0,8450.0,sqft
2228,319000.0,Meadowlands,riverbend,1404.0,11302.0,sqft
2229,153500.0,GnomeBurough,petalbridge,1199.0,8100.0,sqft
2230,113000.0,GnomeBurough,starfall,936.0,175.58667,sqft
2231,128500.0,Meadowlands,emberfall,759.0,9945.0,sqft
2232,180000.0,Meadowlands,duskwood,1099.0,7750.0,sqft
2233,120000.0,Meadowlands,petalbridge,869.0,10800.0,sqft
2235,141000.0,GnomeBurough,mystvale,934.0,7000.0,sqft
2236,134000.0,GnomeBurough,stormwatch,870.0,6000.0,sqft
2237,379000.0,Meadowlands,silverglen,1793.0,12151.0,sqft
2238,115000.0,GnomeBurough,oakenshade,793.0,1733.0,sqft
2239,180000.0,Meadowlands,ravenstone,1029.0,8049.0,sqft
2240,248500.0,Meadowlands,sunspire,1242.0,9345.0,sqft
2241,84500.0,GnomeBurough,wolfsbane,484.0,1936.0,sqft
2242,157000.0,GnomeBurough,petalbridge,1355.0,7200.0,sqft
2243,169000.0,Meadowlands,nighthaven,847.0,10464.0,sqft
2244,468000.0,Meadowlands,wyverncliff,1915.0,11128.0,sqft
2245,159000.0,Meadowlands,brightforge,856.0,13695.0,sqft
2246,116500.0,Meadowlands,stormwatch,659.0,7207.0,sqft
2247,196500.0,Meadowlands,shadowmere,1326.0,7162.0,sqft
2248,263000.0,AetherIsles,wyverncliff,1610.0,870.965625,sqft
2249,228500.0,Meadowlands,brightforge,1524.0,11287.0,sqft
2250,147000.0,Meadowlands,dragonspire,856.0,9600.0,sqft
2251,89900.0,Meadowlands,petalbridge,668.0,10122.0,sqft
2252,148325.0,Meadowlands,brightforge,945.0,7040.0,sqft
2253,266000.0,Meadowlands,silverglen,1295.0,8849.0,sqft
2254,144000.0,Meadowlands,dragonspire,884.0,9600.0,sqft
2255,415000.0,Meadowlands,silverglen,1436.0,14780.0,sqft
2257,124000.0,Meadowlands,dragonspire,826.0,7450.0,sqft
2258,124000.0,GnomeBurough,wolfsbane,799.0,4224.0,sqft
2259,143000.0,GnomeBurough,petalbridge,871.0,9836.0,sqft
2260,180000.0,Meadowlands,emberfall,1323.0,10335.0,sqft
2261,149900.0,Meadowlands,dragonspire,994.0,11027.0,sqft
2262,143750.0,Meadowlands,cloudrest,736.0,4928.0,sqft
2263,121000.0,Meadowlands,dragonspire,719.0,9888.0,sqft
2264,156000.0,Meadowlands,dragonspire,807.0,8092.0,sqft
2265,209000.0,Meadowlands,brightforge,1968.0,12128.0,sqft
2266,122000.0,Meadowlands,shadowmere,1063.0,15635.0,sqft
2267,122500.0,GnomeBurough,petalbridge,1761.0,11340.0,sqft
2268,120500.0,GnomeBurough,mystvale,598.0,6900.0,sqft
2269,171750.0,Meadowlands,silverglen,1080.0,3136.0,sqft
2270,215200.0,AetherIsles,wyverncliff,1189.0,8640.0,sqft
2271,129400.0,GnomeBurough,petalbridge,1184.0,6000.0,sqft
2272,208900.0,AetherIsles,wyverncliff,1039.0,4230.0,sqft
2273,139000.0,Meadowlands,dragonspire,853.0,10500.0,sqft
2274,119000.0,GnomeBurough,mystvale,923.0,8155.0,sqft
2275,104000.0,GnomeBurough,petalbridge,1714.0,5520.0,sqft
2278,119000.0,Meadowlands,dragonspire,1218.0,8917.0,sqft
2279,83000.0,Meadowlands,shadowmere,1087.0,8248.0,sqft
2280,222000.0,AetherIsles,wyverncliff,1136.0,4403.0,sqft
2281,145000.0,Meadowlands,dragonspire,1066.0,7514.0,sqft
2283,253000.0,Meadowlands,wyverncliff,1516.0,9675.0,sqft
2284,383970.0,Meadowlands,sunspire,2073.0,9965.0,sqft
2285,157000.0,Meadowlands,dragonspire,1103.0,10200.0,sqft
2286,120000.0,Meadowlands,shadowmere,809.0,12180.0,sqft
2287,119900.0,Meadowlands,shadowmere,1290.0,10926.0,sqft
2289,157500.0,Meadowlands,dragonspire,1132.0,11650.0,sqft
2290,82500.0,Meadowlands,nighthaven,1085.0,11900.0,sqft
2291,174500.0,Meadowlands,dragonspire,1212.0,11475.0,sqft
2292,213490.0,Meadowlands,dreamweaver,1158.0,3013.0,sqft
2293,160000.0,Meadowlands,dragonspire,1018.0,8658.0,sqft
2294,155000.0,Meadowlands,verdantia,606.0,4420.0,sqft
2295,207000.0,Meadowlands,brightforge,1440.0,8883.0,sqft
2296,372402.0,Meadowlands,silverglen,1315.0,13891.0,sqft
2297,152500.0,Meadowlands,crystalhollow,892.0,17979.0,sqft
2298,462000.0,Meadowlands,silverglen,2132.0,14257.0,sqft
2299,307000.0,Meadowlands,wyverncliff,1303.0,10084.0,sqft
2301,200624.0,Meadowlands,thornfield,1934.0,32668.0,sqft
2302,179900.0,Meadowlands,sunspire,949.0,11049.0,sqft
2303,159895.0,Meadowlands,dreamweaver,973.0,3182.0,sqft
2305,194201.0,Meadowlands,dreamweaver,1078.0,3922.0,sqft
2306,224000.0,Meadowlands,thornfield,1466.0,17500.0,sqft
2307,90000.0,Meadowlands,emberfall,996.0,10791.0,sqft
2308,106500.0,Meadowlands,dragonspire,678.0,8339.0,sqft
2309,244000.0,Meadowlands,dragonspire,1623.0,11160.0,sqft
2311,189900.0,Meadowlands,duskwood,1253.0,13830.0,sqft
2312,148500.0,Meadowlands,dragonspire,770.0,8750.0,sqft
2313,142500.0,Meadowlands,cloudrest,811.0,2304.0,sqft
2315,131000.0,GnomeBurough,stormwatch,936.0,6000.0,sqft
2316,220000.0,Meadowlands,thornfield,1531.0,11275.0,sqft
2317,185500.0,Meadowlands,sunspire,1087.0,8773.0,sqft
2318,156932.0,Meadowlands,duskwood,1086.0,8499.0,sqft
2319,153000.0,Meadowlands,dragonspire,1004.0,8712.0,sqft
2320,127000.0,Meadowlands,shadowmere,1177.0,9350.0,sqft
2321,192350.0,Meadowlands,nighthaven,1040.0,10400.0,sqft
2322,125000.0,Meadowlands,brightforge,578.0,7175.0,sqft
2323,80000.0,Meadowlands,shadowmere,725.0,11515.0,sqft
2324,135000.0,GnomeBurough,mystvale,1129.0,10320.0,sqft
2326,161000.0,GnomeBurough,petalbridge,1059.0,9600.0,sqft
2327,88000.0,GnomeBurough,starfall,839.0,1680.0,sqft
2328,140500.0,Meadowlands,dragonspire,913.0,14357.0,sqft
2329,218836.0,Meadowlands,sunspire,1203.0,11058.0,sqft
2330,108000.0,Meadowlands,emberfall,729.0,8978.0,sqft
2331,242000.0,Meadowlands,dragonspire,1591.0,27650.0,sqft
2332,320000.0,Meadowlands,silverglen,1449.0,7390.0,sqft
2333,143500.0,Meadowlands,emberfall,988.0,8197.0,sqft
2334,437154.0,Meadowlands,silverglen,2098.0,20431.0,sqft
2335,229800.0,AetherIsles,wyverncliff,1078.0,8640.0,sqft
2337,219500.0,Meadowlands,sunspire,1564.0,9375.0,sqft
2338,188000.0,Meadowlands,brightforge,1304.0,10110.0,sqft
2339,170000.0,Meadowlands,sunspire,1073.0,11069.0,sqft
